"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2005","2005","PC","Percentage","0","Units","2015","2015",2.04926649456177,,
"BEL","Belgium","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2006","2006","PC","Percentage","0","Units","2015","2015",1.90629716610585,,
"BEL","Belgium","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2007","2007","PC","Percentage","0","Units","2015","2015",1.92276526841456,,
"BEL","Belgium","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2008","2008","PC","Percentage","0","Units","2015","2015",1.96412776168831,,
"BEL","Belgium","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2009","2009","PC","Percentage","0","Units","2015","2015",1.74681269887408,,
"BEL","Belgium","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2010","2010","PC","Percentage","0","Units","2015","2015",1.58579650156417,,
"BEL","Belgium","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2011","2011","PC","Percentage","0","Units","2015","2015",1.55438616785038,,
"BEL","Belgium","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2012","2012","PC","Percentage","0","Units","2015","2015",1.38949689864061,,
"BEL","Belgium","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2013","2013","PC","Percentage","0","Units","2015","2015",1.12150363823879,,
"BEL","Belgium","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2014","2014","PC","Percentage","0","Units","2015","2015",1.08346614152615,,
"BEL","Belgium","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2015","2015","PC","Percentage","0","Units","2015","2015",1.29145073554963,,
"BEL","Belgium","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2016","2016","PC","Percentage","0","Units","2015","2015",1.40692394529731,,
"BEL","Belgium","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2017","2017","PC","Percentage","0","Units","2015","2015",1.53603342945592,,
"BEL","Belgium","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2018","2018","PC","Percentage","0","Units","2015","2015",1.57312713758919,,
"BEL","Belgium","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2019","2019","PC","Percentage","0","Units","2015","2015",1.49643199927246,,
"BEL","Belgium","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2020","2020","PC","Percentage","0","Units","2015","2015",1.29384520832922,,
"BEL","Belgium","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2021","2021","PC","Percentage","0","Units","2015","2015",1.27885289700939,,
"BEL","Belgium","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2022","2022","PC","Percentage","0","Units","2015","2015",1.00811709730406,,
"BEL","Belgium","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2023","2023","PC","Percentage","0","Units","2015","2015",0.876278833782339,,
"BEL","Belgium","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2024","2024","PC","Percentage","0","Units","2015","2015",0.794353018181303,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1997","1997","PC","Percentage","0","Units","2015","2015",5.69391744069637,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1998","1998","PC","Percentage","0","Units","2015","2015",5.66094408979608,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1999","1999","PC","Percentage","0","Units","2015","2015",5.55726655323723,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2000","2000","PC","Percentage","0","Units","2015","2015",5.34993182638262,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2001","2001","PC","Percentage","0","Units","2015","2015",5.05841708335651,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2002","2002","PC","Percentage","0","Units","2015","2015",4.37666230432804,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2003","2003","PC","Percentage","0","Units","2015","2015",3.98209661975321,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2004","2004","PC","Percentage","0","Units","2015","2015",3.81505383254394,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2005","2005","PC","Percentage","0","Units","2015","2015",3.59880322112334,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2006","2006","PC","Percentage","0","Units","2015","2015",3.52155721115601,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2007","2007","PC","Percentage","0","Units","2015","2015",3.71222159453646,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2008","2008","PC","Percentage","0","Units","2015","2015",3.75759304110511,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2009","2009","PC","Percentage","0","Units","2015","2015",3.57789988282141,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2010","2010","PC","Percentage","0","Units","2015","2015",3.35474627524218,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2011","2011","PC","Percentage","0","Units","2015","2015",3.33944849356698,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2012","2012","PC","Percentage","0","Units","2015","2015",3.3591969019947,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2013","2013","PC","Percentage","0","Units","2015","2015",3.16492979238731,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2014","2014","PC","Percentage","0","Units","2015","2015",3.55881449822499,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2015","2015","PC","Percentage","0","Units","2015","2015",3.82080146718741,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2016","2016","PC","Percentage","0","Units","2015","2015",3.7566047301007,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2017","2017","PC","Percentage","0","Units","2015","2015",3.6090769114022,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2018","2018","PC","Percentage","0","Units","2015","2015",3.68322539289789,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2019","2019","PC","Percentage","0","Units","2015","2015",3.64651363879187,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2020","2020","PC","Percentage","0","Units","2015","2015",3.42596183486894,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2021","2021","PC","Percentage","0","Units","2015","2015",2.99378636428441,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2022","2022","PC","Percentage","0","Units","2015","2015",4.40318917159434,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2023","2023","PC","Percentage","0","Units","2015","2015",2.52789902680403,,
"POL","Poland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2024","2024","PC","Percentage","0","Units","2015","2015",2.51981297767717,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1997","1997","PC","Percentage","0","Units","2020","2020",8.81423187395109,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1998","1998","PC","Percentage","0","Units","2020","2020",7.81232884585811,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1999","1999","PC","Percentage","0","Units","2020","2020",8.65346182342343,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2000","2000","PC","Percentage","0","Units","2020","2020",7.29011379587208,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2001","2001","PC","Percentage","0","Units","2020","2020",6.9531860711248,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2002","2002","PC","Percentage","0","Units","2020","2020",7.36202083539988,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2003","2003","PC","Percentage","0","Units","2020","2020",5.36284366592958,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2004","2004","PC","Percentage","0","Units","2020","2020",7.35259179046573,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2005","2005","PC","Percentage","0","Units","2020","2020",2.53926385392726,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2006","2006","PC","Percentage","0","Units","2020","2020",3.87516819575487,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2007","2007","PC","Percentage","0","Units","2020","2020",3.74294518061721,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2008","2008","PC","Percentage","0","Units","2020","2020",-0.940398000109578,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2009","2009","PC","Percentage","0","Units","2020","2020",4.28719031611782,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2010","2010","PC","Percentage","0","Units","2020","2020",3.96982288967558,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2011","2011","PC","Percentage","0","Units","2020","2020",3.01722870284879,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2012","2012","PC","Percentage","0","Units","2020","2020",-2.32680404705697,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2013","2013","PC","Percentage","0","Units","2020","2020",-1.18164494066602,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2014","2014","PC","Percentage","0","Units","2020","2020",3.2974968415054,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2015","2015","PC","Percentage","0","Units","2020","2020",19.3729965753405,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2016","2016","PC","Percentage","0","Units","2020","2020",-0.171201031484584,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2017","2017","PC","Percentage","0","Units","2020","2020",9.65482752020512,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2018","2018","PC","Percentage","0","Units","2020","2020",9.1792689530139,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2019","2019","PC","Percentage","0","Units","2020","2020",5.88599720802801,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2020","2020","PC","Percentage","0","Units","2020","2020",14.7096775207825,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2021","2021","PC","Percentage","0","Units","2020","2020",10.5422537461794,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2022","2022","PC","Percentage","0","Units","2020","2020",5.34212565855109,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2023","2023","PC","Percentage","0","Units","2020","2020",6.3271006706687,,
"IRL","Ireland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2024","2024","PC","Percentage","0","Units","2020","2020",3.37872049328897,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1997","1997","PC","Percentage","0","Units","2021","2021",2.52281963107313,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1998","1998","PC","Percentage","0","Units","2021","2021",2.99706174741203,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1999","1999","PC","Percentage","0","Units","2021","2021",3.38719637443274,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2000","2000","PC","Percentage","0","Units","2021","2021",3.56581540021672,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2001","2001","PC","Percentage","0","Units","2021","2021",3.51075256158308,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2002","2002","PC","Percentage","0","Units","2021","2021",3.18886380189419,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2003","2003","PC","Percentage","0","Units","2021","2021",2.89385765162402,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2004","2004","PC","Percentage","0","Units","2021","2021",2.6709802131794,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2005","2005","PC","Percentage","0","Units","2021","2021",2.61778670023194,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2006","2006","PC","Percentage","0","Units","2021","2021",2.54545475667077,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2007","2007","PC","Percentage","0","Units","2021","2021",2.48361227563873,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2008","2008","PC","Percentage","0","Units","2021","2021",2.28839743545897,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2009","2009","PC","Percentage","0","Units","2021","2021",1.85672959867489,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2010","2010","PC","Percentage","0","Units","2021","2021",1.62635095960882,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2011","2011","PC","Percentage","0","Units","2021","2021",1.70031325166862,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2012","2012","PC","Percentage","0","Units","2021","2021",1.72282145282264,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2013","2013","PC","Percentage","0","Units","2021","2021",1.76164521189287,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2014","2014","PC","Percentage","0","Units","2021","2021",1.9260305609463,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2015","2015","PC","Percentage","0","Units","2021","2021",2.12997610359255,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2016","2016","PC","Percentage","0","Units","2021","2021",2.2277126643543,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2017","2017","PC","Percentage","0","Units","2021","2021",2.22082757115147,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2018","2018","PC","Percentage","0","Units","2021","2021",2.07633576726557,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2019","2019","PC","Percentage","0","Units","2021","2021",1.82731771740699,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2020","2020","PC","Percentage","0","Units","2021","2021",1.62094457537286,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2021","2021","PC","Percentage","0","Units","2021","2021",1.5712830921194,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2022","2022","PC","Percentage","0","Units","2021","2021",1.642572000246,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2023","2023","PC","Percentage","0","Units","2021","2021",1.64233268775615,,
"SWE","Sweden","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2024","2024","PC","Percentage","0","Units","2021","2021",1.5962847633173,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1997","1997","PC","Percentage","0","Units","2015","2015",3.20702609923389,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1998","1998","PC","Percentage","0","Units","2015","2015",3.73448985973914,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1999","1999","PC","Percentage","0","Units","2015","2015",3.99432353621994,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2000","2000","PC","Percentage","0","Units","2015","2015",3.96481381201176,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2001","2001","PC","Percentage","0","Units","2015","2015",3.87078798234065,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2002","2002","PC","Percentage","0","Units","2015","2015",3.42707583913228,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2003","2003","PC","Percentage","0","Units","2015","2015",2.95762979581096,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2004","2004","PC","Percentage","0","Units","2015","2015",2.58961727348816,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2005","2005","PC","Percentage","0","Units","2015","2015",2.27756740289381,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2006","2006","PC","Percentage","0","Units","2015","2015",1.99766528717407,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2007","2007","PC","Percentage","0","Units","2015","2015",1.80764422696543,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2008","2008","PC","Percentage","0","Units","2015","2015",1.63303236373436,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2009","2009","PC","Percentage","0","Units","2015","2015",1.11740570613715,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2010","2010","PC","Percentage","0","Units","2015","2015",0.701043395300489,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2011","2011","PC","Percentage","0","Units","2015","2015",0.646408050981727,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2012","2012","PC","Percentage","0","Units","2015","2015",0.712045178531408,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2013","2013","PC","Percentage","0","Units","2015","2015",0.740808609617759,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2014","2014","PC","Percentage","0","Units","2015","2015",0.849811994372421,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2015","2015","PC","Percentage","0","Units","2015","2015",0.945774477088813,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2016","2016","PC","Percentage","0","Units","2015","2015",0.991264360705857,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2017","2017","PC","Percentage","0","Units","2015","2015",0.988446117823595,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2018","2018","PC","Percentage","0","Units","2015","2015",1.07998239235726,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2019","2019","PC","Percentage","0","Units","2015","2015",1.23119311353043,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2020","2020","PC","Percentage","0","Units","2015","2015",1.30965418055647,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2021","2021","PC","Percentage","0","Units","2015","2015",1.28022905397049,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2022","2022","PC","Percentage","0","Units","2015","2015",1.01101195621844,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2023","2023","PC","Percentage","0","Units","2015","2015",0.832571949424367,,
"FIN","Finland","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2024","2024","PC","Percentage","0","Units","2015","2015",0.73909725706488,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1997","1997","PC","Percentage","0","Units","2016","2016",2.92074618189897,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1998","1998","PC","Percentage","0","Units","2016","2016",3.17138024560879,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1999","1999","PC","Percentage","0","Units","2016","2016",3.22620262804145,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2000","2000","PC","Percentage","0","Units","2016","2016",3.09255216739557,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2001","2001","PC","Percentage","0","Units","2016","2016",2.74289088588368,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2002","2002","PC","Percentage","0","Units","2016","2016",2.26535946764989,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2003","2003","PC","Percentage","0","Units","2016","2016",1.60622239135295,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2004","2004","PC","Percentage","0","Units","2016","2016",1.23258701855647,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2005","2005","PC","Percentage","0","Units","2016","2016",0.95347211423223,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2006","2006","PC","Percentage","0","Units","2016","2016",0.74306052758996,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2007","2007","PC","Percentage","0","Units","2016","2016",0.636144870602852,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2008","2008","PC","Percentage","0","Units","2016","2016",0.628480604259885,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2009","2009","PC","Percentage","0","Units","2016","2016",0.39665502170449,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2010","2010","PC","Percentage","0","Units","2016","2016",0.261379575915264,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2011","2011","PC","Percentage","0","Units","2016","2016",0.0521568178118633,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2012","2012","PC","Percentage","0","Units","2016","2016",-0.323828127883356,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2013","2013","PC","Percentage","0","Units","2016","2016",-0.365480424390557,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2014","2014","PC","Percentage","0","Units","2016","2016",-0.0564141330740052,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2015","2015","PC","Percentage","0","Units","2016","2016",0.394321162246111,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2016","2016","PC","Percentage","0","Units","2016","2016",0.778464892707239,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2017","2017","PC","Percentage","0","Units","2016","2016",1.22602580027713,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2018","2018","PC","Percentage","0","Units","2016","2016",1.59548411514517,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2019","2019","PC","Percentage","0","Units","2016","2016",1.88070673125135,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2020","2020","PC","Percentage","0","Units","2016","2016",1.94854952448664,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2021","2021","PC","Percentage","0","Units","2016","2016",2.00108849599152,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2022","2022","PC","Percentage","0","Units","2016","2016",1.77826085548595,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2023","2023","PC","Percentage","0","Units","2016","2016",1.52569335352301,,
"PRT","Portugal","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2024","2024","PC","Percentage","0","Units","2016","2016",1.49603785645169,,
"COL","Colombia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2002","2002","PC","Percentage","0","Units","2015","2015",2.66733867233548,,
"COL","Colombia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2003","2003","PC","Percentage","0","Units","2015","2015",2.69544906566,,
"COL","Colombia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2004","2004","PC","Percentage","0","Units","2015","2015",2.83656742210356,,
"COL","Colombia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2005","2005","PC","Percentage","0","Units","2015","2015",3.26294651180285,,
"COL","Colombia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2006","2006","PC","Percentage","0","Units","2015","2015",3.88652979181579,,
"COL","Colombia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2007","2007","PC","Percentage","0","Units","2015","2015",4.46944633198423,,
"COL","Colombia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2008","2008","PC","Percentage","0","Units","2015","2015",4.7337465338113,,
"COL","Colombia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2009","2009","PC","Percentage","0","Units","2015","2015",4.67341247679644,,
"COL","Colombia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2010","2010","PC","Percentage","0","Units","2015","2015",4.63921257013962,,
"COL","Colombia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2011","2011","PC","Percentage","0","Units","2015","2015",4.82394263435089,,
"COL","Colombia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2012","2012","PC","Percentage","0","Units","2015","2015",4.74279798818668,,
"COL","Colombia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2013","2013","PC","Percentage","0","Units","2015","2015",4.43935045055496,,
"COL","Colombia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2014","2014","PC","Percentage","0","Units","2015","2015",4.32324777867442,,
"COL","Colombia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2015","2015","PC","Percentage","0","Units","2015","2015",3.8758033832109,,
"COL","Colombia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2016","2016","PC","Percentage","0","Units","2015","2015",3.26348477323899,,
"COL","Colombia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2017","2017","PC","Percentage","0","Units","2015","2015",2.8487672530363,,
"COL","Colombia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2018","2018","PC","Percentage","0","Units","2015","2015",2.67289969937386,,
"COL","Colombia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2019","2019","PC","Percentage","0","Units","2015","2015",2.64592524582098,,
"COL","Colombia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2020","2020","PC","Percentage","0","Units","2015","2015",2.11616991813403,,
"COL","Colombia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2021","2021","PC","Percentage","0","Units","2015","2015",1.90534086286385,,
"COL","Colombia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2022","2022","PC","Percentage","0","Units","2015","2015",2.13918433714035,,
"COL","Colombia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2023","2023","PC","Percentage","0","Units","2015","2015",2.13257273323192,,
"COL","Colombia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2024","2024","PC","Percentage","0","Units","2015","2015",1.99142900872684,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1997","1997","PC","Percentage","0","Units","2015","2015",6.55473794930082,,
